wmproductId,productId,product name,region,type,cost price (NT),selling price (NT),original product name,leSIM,,,,,,,,,,,
WM-JP-T5-7,WM-Japan-T5-7,"Japan, 7 Days, 5GB, 128kbps",Japan,Top-Up SIM,79,,"Japan, 7 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-JP-T10-90,WM-Japan-T10-90,"Japan, 90 Days, 10GB, 128kbps",Japan,Top-Up SIM,189,,"Japan, 90 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-JP-T20-90,WM-Japan-T20-90,"Japan, 90 Days, 20GB, 128kbps",Japan,Top-Up SIM,368,,"Japan, 90 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-JP-T30-90,WM-Japan-T30-90,"Japan, 90 Days, 30GB, 128kbps",Japan,Top-Up SIM,552,,"Japan, 90 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-JP-MAX,WM-Japan-UL,"Japan, Unlimited data /day",Japan,Top-Up SIM,36,,"Japan, Unlimited data /day",N,,,,,,,,,,,
WM-JP-10MAX,WM-JP-10MAX,"Japan, Unlimited data/day, 10mbps",Japan,Top-Up SIM,46,,"Japan, Unlimited data/day, 10mbps",N,,,,,,,,,,,
WM-JP-T5-15,WM-Japan-T5-15,"Japan, 15 Days, 5GB, 128kbps",Japan,Top-Up SIM,88,,"Japan, 15 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-JP-T50-90,WM-Japan-T50-90,"Japan, 90 Days, 50GB, 128kbps",Japan,Top-Up SIM,925,,"Japan, 90 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-JP-SB-1500MB,FS-JPSB-1500M,"Japan Softbank, 1.5GB /day, 128kbps",Japan,Top-Up SIM,18,,"Japan Softbank, 1.5GB /day, 128kbps",N,,,,,,,,,,,
WM-JP-SB-10GB,FS-JPSB-10GB,"Japan Softbank, 10GB /day, 128kbps",Japan,Top-Up SIM,46,,"Japan Softbank, 10GB /day, 128kbps",N,,,,,,,,,,,
WM-JP-SB-T10-10D,WM-JP-SB-T10-10,"Japan Softbank, 10 Days, 10GB, EXP : 2026/12/31",Japan,Top-Up SIM,138,,"Japan Softbank, 10 Days, 10GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T15-10D,WM-JP-SB-T15-10,"Japan Softbank, 10 Days, 15GB, EXP : 2026/12/31",Japan,Top-Up SIM,198,,"Japan Softbank, 10 Days, 15GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T20-10D,WM-JP-SB-T20-10,"Japan Softbank, 10 Days, 20GB, 128kbps, EXP : 2026/12/31",Japan,Top-Up SIM,249,,"Japan Softbank, 10 Days, 20GB, 128kbps, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T30-10D,WM-JP-SB-T30-10,"Japan Softbank, 10 Days, 30GB, EXP : 2026/12/31",Japan,Top-Up SIM,350,,"Japan Softbank, 10 Days, 30GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T3-10D,WM-JP-SB-T3-10,"Japan Softbank, 10 Days, 3GB, EXP : 2026/12/31",Japan,Top-Up SIM,51,,"Japan Softbank, 10 Days, 3GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T50-10D,WM-JP-SB-T50-10,"Japan Softbank, 10 Days, 50GB, EXP : 2026/12/31",Japan,Top-Up SIM,552,,"Japan Softbank, 10 Days, 50GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T5-10D,WM-JP-SB-T5-10,"Japan Softbank, 10 Days, 5GB, EXP : 2026/12/31",Japan,Top-Up SIM,92,,"Japan Softbank, 10 Days, 5GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T10-15D,WM-JP-SB-T10-15,"Japan Softbank, 15 Days, 10GB, EXP : 2026/12/31",Japan,Top-Up SIM,148,,"Japan Softbank, 15 Days, 10GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T15-15D,WM-JP-SB-T15-15,"Japan Softbank, 15 Days, 15GB, EXP : 2026/12/31",Japan,Top-Up SIM,207,,"Japan Softbank, 15 Days, 15GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T20-15D,WM-JP-SB-T20-15,"Japan Softbank, 15 Days, 20GB, EXP : 2026/12/31",Japan,Top-Up SIM,263,,"Japan Softbank, 15 Days, 20GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T30-15D,WM-JP-SB-T30-15,"Japan Softbank, 15 Days, 30GB, 128kbps, EXP : 2026/12/31",Japan,Top-Up SIM,368,,"Japan Softbank, 15 Days, 30GB, 128kbps, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T3-15D,WM-JP-SB-T3-15,"Japan Softbank, 15 Days, 3GB, EXP : 2026/12/31",Japan,Top-Up SIM,56,,"Japan Softbank, 15 Days, 3GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T50-15D,WM-JP-SB-T50-15,"Japan Softbank, 15 Days, 50GB, EXP : 2026/12/31",Japan,Top-Up SIM,580,,"Japan Softbank, 15 Days, 50GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T5-15D,WM-JP-SB-T5-15,"Japan Softbank, 15 Days, 5GB, EXP : 2026/12/31",Japan,Top-Up SIM,97,,"Japan Softbank, 15 Days, 5GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-1GB,FS-JPSB-1GB,"Japan Softbank, 1GB /day, 128kbps",Japan,Top-Up SIM,13,,"Japan Softbank, 1GB /day, 128kbps",N,,,,,,,,,,,
WM-JP-SB-2GB,FS-JPSB-2GB,"Japan Softbank, 2GB /day, 128kbps",Japan,Top-Up SIM,19,,"Japan Softbank, 2GB /day, 128kbps",N,,,,,,,,,,,
WM-JP-SB-T10-30D,WM-JP-SB-T10-30,"Japan Softbank, 30 Days, 10GB, EXP : 2026/12/31",Japan,Top-Up SIM,157,,"Japan Softbank, 30 Days, 10GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T15-30D,WM-JP-SB-T15-30,"Japan Softbank, 30 Days, 15GB, EXP : 2026/12/31",Japan,Top-Up SIM,217,,"Japan Softbank, 30 Days, 15GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T20-30D,WM-JP-SB-T20-30,"Japan Softbank, 30 Days, 20GB, 128kbps, EXP : 2026/12/31",Japan,Top-Up SIM,276,,"Japan Softbank, 30 Days, 20GB, 128kbps, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T30-30D,WM-JP-SB-T30-30,"Japan Softbank, 30 Days, 30GB, EXP : 2026/12/31",Japan,Top-Up SIM,387,,"Japan Softbank, 30 Days, 30GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T3-30D,WM-JP-SB-T3-30,"Japan Softbank, 30 Days, 3GB, EXP : 2026/12/31",Japan,Top-Up SIM,60,,"Japan Softbank, 30 Days, 3GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T50-30D,WM-JP-SB-T50-30,"Japan Softbank, 30 Days, 50GB, EXP : 2026/12/31",Japan,Top-Up SIM,608,,"Japan Softbank, 30 Days, 50GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T5-30D,WM-JP-SB-T5-30,"Japan Softbank, 30 Days, 5GB, 128kbps, EXP : 2026/12/31",Japan,Top-Up SIM,106,,"Japan Softbank, 30 Days, 5GB, 128kbps, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-3GB,FS-JPSB-3GB,"Japan Softbank, 3GB /day, 128kbps",Japan,Top-Up SIM,25,,"Japan Softbank, 3GB /day, 128kbps",N,,,,,,,,,,,
WM-JP-SB-500MB,JP_SB_500,"Japan Softbank, 500MB /day, 128kbps",Japan,Top-Up SIM,9,,"Japan Softbank, 500MB /day, 128kbps",N,,,,,,,,,,,
WM-JP-SB-5GB,WM-JPSB-5GB,"Japan Softbank, 5GB /day, 128kbps",Japan,Top-Up SIM,36,,"Japan Softbank, 5GB /day, 128kbps",N,,,,,,,,,,,
WM-JP-SB-T10-5D,WM-JP-SB-T10-5,"Japan Softbank, 5 Days, 10GB, EXP : 2026/12/31",Japan,Top-Up SIM,120,,"Japan Softbank, 5 Days, 10GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T15-5D,WM-JP-SB-T15-5,"Japan Softbank, 5 Days, 15GB, EXP : 2026/12/31",Japan,Top-Up SIM,180,,"Japan Softbank, 5 Days, 15GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T20-5D,WM-JP-SB-T20-5,"Japan Softbank, 5 Days, 20GB, EXP : 2026/12/31",Japan,Top-Up SIM,221,,"Japan Softbank, 5 Days, 20GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T30-5D,WM-JP-SB-T30-5,"Japan Softbank, 5 Days, 30GB, EXP : 2026/12/31",Japan,Top-Up SIM,313,,"Japan Softbank, 5 Days, 30GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T3-5D,WM-JP-SB-T3-5,"Japan Softbank, 5 Days, 3GB, EXP : 2026/12/31",Japan,Top-Up SIM,42,,"Japan Softbank, 5 Days, 3GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T50-5D,WM-JP-SB-T50-5,"Japan Softbank, 5 Days, 50GB, EXP : 2026/12/31",Japan,Top-Up SIM,451,,"Japan Softbank, 5 Days, 50GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T5-5D,WM-JP-SB-T5-5,"Japan Softbank, 5 Days, 5GB, EXP : 2026/12/31",Japan,Top-Up SIM,83,,"Japan Softbank, 5 Days, 5GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T10-7D,WM-JP-SB-T10-7,"Japan Softbank, 7 Days, 10GB, EXP : 2026/12/31",Japan,Top-Up SIM,129,,"Japan Softbank, 7 Days, 10GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T15-7D,WM-JP-SB-T15-7,"Japan Softbank, 7 Days, 15GB, EXP : 2026/12/31",Japan,Top-Up SIM,189,,"Japan Softbank, 7 Days, 15GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T20-7D,WM-JP-SB-T20-7,"Japan Softbank, 7 Days, 20GB, EXP : 2026/12/31",Japan,Top-Up SIM,235,,"Japan Softbank, 7 Days, 20GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T30-7D,WM-JP-SB-T30-7,"Japan Softbank, 7 Days, 30GB, 128kbps, EXP : 2026/12/31",Japan,Top-Up SIM,332,,"Japan Softbank, 7 Days, 30GB, 128kbps, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T3-7D,WM-JP-SB-T3-7,"Japan Softbank, 7 Days, 3GB, EXP : 2026/12/31",Japan,Top-Up SIM,46,,"Japan Softbank, 7 Days, 3GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T50-7D,WM-JP-SB-T50-7,"Japan Softbank, 7 Days, 50GB, EXP : 2026/12/31",Japan,Top-Up SIM,525,,"Japan Softbank, 7 Days, 50GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T5-7D,WM-JP-SB-T5-7,"Japan Softbank, 7 Days, 5GB, 128kbps, EXP : 2026/12/31",Japan,Top-Up SIM,88,,"Japan Softbank, 7 Days, 5GB, 128kbps, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-800MB,FS-JPSB-800M,"Japan Softbank, 800MB /day, 128kbps",Japan,Top-Up SIM,12,,"Japan Softbank, 800MB /day, 128kbps",N,,,,,,,,,,,
WM-JP-SB-T10-90D,WM-JP-SB-T10-90,"Japan Softbank, 90 Days, 10GB, EXP : 2026/12/31",Japan,Top-Up SIM,198,,"Japan Softbank, 90 Days, 10GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T15-90D,WM-JP-SB-T15-90,"Japan Softbank, 90 Days, 15GB, EXP : 2026/12/31",Japan,Top-Up SIM,272,,"Japan Softbank, 90 Days, 15GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T20-90D,WM-JP-SB-T20-90,"Japan Softbank, 90 Days, 20GB, 128kbps, EXP : 2026/12/31",Japan,Top-Up SIM,368,,"Japan Softbank, 90 Days, 20GB, 128kbps, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T30-90D,WM-JP-SB-T30-90,"Japan Softbank, 90 Days, 30GB, 128kbps, EXP : 2026/12/31",Japan,Top-Up SIM,552,,"Japan Softbank, 90 Days, 30GB, 128kbps, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T3-90D,WM-JP-SB-T3-90,"Japan Softbank, 90 Days, 3GB, EXP : 2026/12/31",Japan,Top-Up SIM,69,,"Japan Softbank, 90 Days, 3GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T50-90D,WM-JP-SB-T50-90,"Japan Softbank, 90 Days, 50GB, EXP : 2026/12/31",Japan,Top-Up SIM,920,,"Japan Softbank, 90 Days, 50GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JP-SB-T5-90D,WM-JP-SB-T5-90,"Japan Softbank, 90 Days, 5GB, EXP : 2026/12/31",Japan,Top-Up SIM,115,,"Japan Softbank, 90 Days, 5GB, EXP : 2026/12/31",N,,,,,,,,,,,
WM-JPKR-1GB,WM-JPKR-1GB,"Japan, Korea, 1GB/day, 128kbps","Japan, Korea",Top-Up SIM,13,,"Japan, Korea, 1GB/day, 128kbps",N,,,,,,,,,,,
WM-JPKR-2GB,WM-JPKR-2GB,"Japan, Korea, 2GB/day, 128kbps","Japan, Korea",Top-Up SIM,23,,"Japan, Korea, 2GB/day, 128kbps",N,,,,,,,,,,,
WM-JPKR-3GB,WM-JPKR-3GB,"Japan, Korea, 3GB/day, 128kbps","Japan, Korea",Top-Up SIM,32,,"Japan, Korea, 3GB/day, 128kbps",N,,,,,,,,,,,
WM-JPKR-MAX,WM-JPKR-UL,"Japan, Korea, Unlimited data/day","Japan, Korea",Top-Up SIM,49,,"Japan, Korea, Unlimited data/day",N,,,,,,,,,,,
WM-KH-T10-10D,WM-cambodia-T10-10,"Cambodia, 10 Days, 10GB, 128kbps",Cambodia,Top-Up SIM,161,,"Cambodia, 10 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-KH-T1-10D,WM-cambodia-T1-10,"Cambodia, 10 Days, 1GB, 128kbps",Cambodia,Top-Up SIM,37,,"Cambodia, 10 Days, 1GB, 128kbps",N,,,,,,,,,,,
WM-KH-T20-10D,WM-cambodia-T20-10,"Cambodia, 10 Days, 20GB, 128kbps",Cambodia,Top-Up SIM,309,,"Cambodia, 10 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-KH-T30-10D,WM-cambodia-T30-10,"Cambodia, 10 Days, 30GB, 128kbps",Cambodia,Top-Up SIM,433,,"Cambodia, 10 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-KH-T3-10D,WM-cambodia-T3-10,"Cambodia, 10 Days, 3GB, 128kbps",Cambodia,Top-Up SIM,60,,"Cambodia, 10 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-KH-T50-10D,WM-cambodia-T50-10,"Cambodia, 10 Days, 50GB, 128kbps",Cambodia,Top-Up SIM,677,,"Cambodia, 10 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-KH-T5-10D,WM-cambodia-T5-10,"Cambodia, 10 Days, 5GB, 128kbps",Cambodia,Top-Up SIM,92,,"Cambodia, 10 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-KH-T10-15D,WM-cambodia-T10-15,"Cambodia, 15 Days, 10GB, 128kbps",Cambodia,Top-Up SIM,171,,"Cambodia, 15 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-KH-T1-15D,WM-cambodia-T1-15,"Cambodia, 15 Days, 1GB, 128kbps",Cambodia,Top-Up SIM,42,,"Cambodia, 15 Days, 1GB, 128kbps",N,,,,,,,,,,,
WM-KH-T20-15D,WM-cambodia-T20-15,"Cambodia, 15 Days, 20GB, 128kbps",Cambodia,Top-Up SIM,322,,"Cambodia, 15 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-KH-T30-15D,WM-cambodia-T30-15,"Cambodia, 15 Days, 30GB, 128kbps",Cambodia,Top-Up SIM,456,,"Cambodia, 15 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-KH-T3-15D,WM-cambodia-T3-15,"Cambodia, 15 Days, 3GB, 128kbps",Cambodia,Top-Up SIM,65,,"Cambodia, 15 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-KH-T50-15D,WM-cambodia-T50-15,"Cambodia, 15 Days, 50GB, 128kbps",Cambodia,Top-Up SIM,713,,"Cambodia, 15 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-KH-T5-15D,WM-cambodia-T5-15,"Cambodia, 15 Days, 5GB, 128kbps",Cambodia,Top-Up SIM,97,,"Cambodia, 15 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-KH-1GB,WM-Cambodia-1GB,"Cambodia, 1GB /day, 128kbps",Cambodia,Top-Up SIM,14,,"Cambodia, 1GB /day, 128kbps",N,,,,,,,,,,,
WM-KH-2GB,WM-Cambodia-2GB,"Cambodia, 2GB /day, 128kbps",Cambodia,Top-Up SIM,26,,"Cambodia, 2GB /day, 128kbps",N,,,,,,,,,,,
WM-KH-T10-30D,WM-cambodia-T10-30,"Cambodia, 30 Days, 10GB, 128kbps",Cambodia,Top-Up SIM,180,,"Cambodia, 30 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-KH-T1-30D,WM-cambodia-T1-30,"Cambodia, 30 Days, 1GB, 128kbps",Cambodia,Top-Up SIM,46,,"Cambodia, 30 Days, 1GB, 128kbps",N,,,,,,,,,,,
WM-KH-T20-30D,WM-cambodia-T20-30,"Cambodia, 30 Days, 20GB, 128kbps",Cambodia,Top-Up SIM,336,,"Cambodia, 30 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-KH-T30-30D,WM-cambodia-T30-30,"Cambodia, 30 Days, 30GB, 128kbps",Cambodia,Top-Up SIM,479,,"Cambodia, 30 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-KH-T3-30D,WM-cambodia-T3-30,"Cambodia, 30 Days, 3GB, 128kbps",Cambodia,Top-Up SIM,69,,"Cambodia, 30 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-KH-T50-30D,WM-cambodia-T50-30,"Cambodia, 30 Days, 50GB, 128kbps",Cambodia,Top-Up SIM,750,,"Cambodia, 30 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-KH-T5-30D,WM-cambodia-T5-30,"Cambodia, 30 Days, 5GB, 128kbps",Cambodia,Top-Up SIM,102,,"Cambodia, 30 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-KH-3GB,WM-Cambodia-3GB,"Cambodia, 3GB /day, 128kbps",Cambodia,Top-Up SIM,35,,"Cambodia, 3GB /day, 128kbps",N,,,,,,,,,,,
WM-KH-500MB,WM-Cambodia-500MB,"Cambodia, 500MB /day, 128kbps",Cambodia,Top-Up SIM,11,,"Cambodia, 500MB /day, 128kbps",N,,,,,,,,,,,
WM-KH-T10-5D,WM-cambodia-T10-5,"Cambodia, 5 Days, 10GB, 128kbps",Cambodia,Top-Up SIM,143,,"Cambodia, 5 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-KH-T1-5D,WM-cambodia-T1-5,"Cambodia, 5 Days, 1GB, 128kbps",Cambodia,Top-Up SIM,28,,"Cambodia, 5 Days, 1GB, 128kbps",N,,,,,,,,,,,
WM-KH-T20-5D,WM-cambodia-T20-5,"Cambodia, 5 Days, 20GB, 128kbps",Cambodia,Top-Up SIM,281,,"Cambodia, 5 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-KH-T30-5D,WM-cambodia-T30-5,"Cambodia, 5 Days, 30GB, 128kbps",Cambodia,Top-Up SIM,387,,"Cambodia, 5 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-KH-T3-5D,WM-cambodia-T3-5,"Cambodia, 5 Days, 3GB, 128kbps",Cambodia,Top-Up SIM,51,,"Cambodia, 5 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-KH-T50-5D,WM-cambodia-T50-5,"Cambodia, 5 Days, 50GB, 128kbps",Cambodia,Top-Up SIM,603,,"Cambodia, 5 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-KH-T5-5D,WM-cambodia-T5-5,"Cambodia, 5 Days, 5GB, 128kbps",Cambodia,Top-Up SIM,83,,"Cambodia, 5 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-KH-T10-7D,WM-cambodia-T10-7,"Cambodia, 7 Days, 10GB, 128kbps",Cambodia,Top-Up SIM,152,,"Cambodia, 7 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-KH-T1-7D,WM-cambodia-T1-7,"Cambodia, 7 Days, 1GB, 128kbps",Cambodia,Top-Up SIM,33,,"Cambodia, 7 Days, 1GB, 128kbps",N,,,,,,,,,,,
WM-KH-T20-7D,WM-cambodia-T20-7,"Cambodia, 7 Days, 20GB, 128kbps",Cambodia,Top-Up SIM,295,,"Cambodia, 7 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-KH-T30-7D,WM-cambodia-T30-7,"Cambodia, 7 Days, 30GB, 128kbps",Cambodia,Top-Up SIM,410,,"Cambodia, 7 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-KH-T3-7D,WM-cambodia-T3-7,"Cambodia, 7 Days, 3GB, 128kbps",Cambodia,Top-Up SIM,56,,"Cambodia, 7 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-KH-T50-7D,WM-cambodia-T50-7,"Cambodia, 7 Days, 50GB, 128kbps",Cambodia,Top-Up SIM,640,,"Cambodia, 7 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-KH-T5-7D,WM-cambodia-T5-7,"Cambodia, 7 Days, 5GB, 128kbps",Cambodia,Top-Up SIM,88,,"Cambodia, 7 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-KH-MAX,WM-Cambodia-UL,"Cambodia, Unlimited data /day",Cambodia,Top-Up SIM,58,,"Cambodia, Unlimited data /day",N,,,,,,,,,,,
WM-EU-A-T10-10D,WM-EU-A-T10-10,"Europe A, 10 Days, 10GB, 128kbps",Europe,Top-Up SIM,88,,"Europe A, 10 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T20-10D,WM-EU-A-T20-10,"Europe A, 10 Days, 20GB, 128kbps",Europe,Top-Up SIM,166,,"Europe A, 10 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T30-10D,WM-EU-A-T30-10,"Europe A, 10 Days, 30GB, 128kbps",Europe,Top-Up SIM,230,,"Europe A, 10 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T3-10D,WM-EU-A-T3-10,"Europe A, 10 Days, 3GB, 128kbps",Europe,Top-Up SIM,42,,"Europe A, 10 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T50-10D,WM-EU-A-T50-10,"Europe A, 10 Days, 50GB, 128kbps",Europe,Top-Up SIM,364,,"Europe A, 10 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T5-10D,WM-EU-A-T5-10,"Europe A, 10 Days, 5GB, 128kbps",Europe,Top-Up SIM,60,,"Europe A, 10 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T10-15D,WM-EU-A-T10-15,"Europe A, 15 Days, 10GB, 128kbps",Europe,Top-Up SIM,92,,"Europe A, 15 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T20-15D,WM-EU-A-T20-15,"Europe A, 15 Days, 20GB, 128kbps",Europe,Top-Up SIM,175,,"Europe A, 15 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T30-15D,WM-EU-A-T30-15,"Europe A, 15 Days, 30GB, 128kbps",Europe,Top-Up SIM,244,,"Europe A, 15 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T3-15D,WM-EU-A-T3-15,"Europe A, 15 Days, 3GB, 128kbps",Europe,Top-Up SIM,46,,"Europe A, 15 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T50-15D,WM-EU-A-T50-15,"Europe A, 15 Days, 50GB, 128kbps",Europe,Top-Up SIM,382,,"Europe A, 15 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T5-15D,WM-EU-A-T5-15,"Europe A, 15 Days, 5GB, 128kbps",Europe,Top-Up SIM,65,,"Europe A, 15 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-1GB,WM-EU-A-1GB,"Europe A, 1GB/day, 128kbps",Europe,Top-Up SIM,8,,"Europe A, 1GB/day, 128kbps",N,,,,,,,,,,,
WM-EU-A-2GB,WM-EU-A-2GB,"Europe A, 2GB/day, 128kbps",Europe,Top-Up SIM,14,,"Europe A, 2GB/day, 128kbps",N,,,,,,,,,,,
WM-EU-A-T10-30D,WM-EU-A-T10-30,"Europe A, 30 Days, 10GB, 128kbps",Europe,Top-Up SIM,97,,"Europe A, 30 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T20-30D,WM-EU-A-T20-30,"Europe A, 30 Days, 20GB, 128kbps",Europe,Top-Up SIM,184,,"Europe A, 30 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T30-30D,WM-EU-A-T30-30,"Europe A, 30 Days, 30GB, 128kbps",Europe,Top-Up SIM,258,,"Europe A, 30 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T3-30D,WM-EU-A-T3-30,"Europe A, 30 Days, 3GB, 128kbps",Europe,Top-Up SIM,51,,"Europe A, 30 Days, 3GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T50-30D,WM-EU-A-T50-30,"Europe A, 30 Days, 50GB, 128kbps",Europe,Top-Up SIM,401,,"Europe A, 30 Days, 50GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T5-30D,WM-EU-A-T5-30,"Europe A, 30 Days, 5GB, 128kbps",Europe,Top-Up SIM,69,,"Europe A, 30 Days, 5GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-3GB,WM-EU-A-3GB,"Europe A, 3GB/day, 128kbps",Europe,Top-Up SIM,19,,"Europe A, 3GB/day, 128kbps",N,,,,,,,,,,,
WM-EU-A-500MB,WM-EU-A-500MB,"Europe A, 500MB/day, 128kbps",Europe,Top-Up SIM,6,,"Europe A, 500MB/day, 128kbps",N,,,,,,,,,,,
WM-EU-A-T10-5D,WM-EU-A-T10-5,"Europe A, 5 Days, 10GB, 128kbps",Europe,Top-Up SIM,79,,"Europe A, 5 Days, 10GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T20-5D,WM-EU-A-T20-5,"Europe A, 5 Days, 20GB, 128kbps",Europe,Top-Up SIM,148,,"Europe A, 5 Days, 20GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T30-5D,WM-EU-A-T30-5,"Europe A, 5 Days, 30GB, 128kbps",Europe,Top-Up SIM,203,,"Europe A, 5 Days, 30GB, 128kbps",N,,,,,,,,,,,
WM-EU-A-T3-5D,WM-EU-A-T3-5,"Europe A, 5 Days, 3GB, 128kbps",Europe,Top-Up SIM,33,,"Europe A, 5 Days, 3GB, 128kbps",N,,,,,,,,,,,
